"SUBJID","SAMPID","SMTS","SMNABTCH","SMNABTCHD","SMGEBTCHT","SMAFRZE","SMCENTER","SMRIN","SMATSSCR"
"GTEX-13W46","GTEX-13W46-1926-SM-5J2MF","Esophagus","BP-47070",2013-12-12,"TruSeq.v1","RNASEQ","C1",6.1,2
"GTEX-13X6H","GTEX-13X6H-0126-SM-5QGOS","Blood Vessel","BP-48057",2014-01-08,"TruSeq.v1","EXCLUDE","B1",6.4,1
"GTEX-13X6H","GTEX-13X6H-0426-SM-5LU4E","Heart","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-13X6H","GTEX-13X6H-0526-SM-5LU4Q","Thyroid","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",6.9,1
"GTEX-13X6H","GTEX-13X6H-0626-SM-5LU53","Pancreas","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-13X6H","GTEX-13X6H-0726-SM-5Q5BX","Spleen","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.4,2
"GTEX-13X6H","GTEX-13X6H-0926-SM-5SIB2","Skin","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-13X6H","GTEX-13X6H-1026-SM-5SIBE","Ovary","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.6,1
"GTEX-13X6H","GTEX-13X6H-1326-SM-5LU42","Esophagus","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.3,1
"GTEX-13X6H","GTEX-13X6H-1426-SM-5SI91","Esophagus","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.1,1
"GTEX-13X6H","GTEX-13X6H-1526-SM-5Q5E2","Esophagus","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",9,1
"GTEX-13X6H","GTEX-13X6H-1626-SM-5Q5CT","Stomach","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",8.6,1
"GTEX-13X6H","GTEX-13X6H-1726-SM-5Q5EH","Adipose Tissue","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",8.5,1
"GTEX-13X6H","GTEX-13X6H-1826-SM-7EWCZ","Small Intestine","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",8.8,1
"GTEX-13X6H","GTEX-13X6H-1926-SM-7EWD3","Colon","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",8.7,1
"GTEX-13X6H","GTEX-13X6H-2126-SM-7EWD5","Skin","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",8.3,1
"GTEX-13X6H","GTEX-13X6H-2326-SM-7EWEB","Muscle","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-13X6H","GTEX-13X6H-2526-SM-5QGOT","Blood Vessel","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-13X6I","GTEX-13X6I-0526-SM-5QGP8","Muscle","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.1,1
"GTEX-13X6I","GTEX-13X6I-0626-SM-5QGP9","Skin","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.8,1
"GTEX-13X6I","GTEX-13X6I-0926-SM-5LUAB","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",5.7,1
"GTEX-13X6I","GTEX-13X6I-1026-SM-5LU4C","Esophagus","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13X6I","GTEX-13X6I-1426-SM-5SI9Z","Heart","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13X6I","GTEX-13X6I-1526-SM-5SIAC","Adipose Tissue","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.2,0
"GTEX-13X6I","GTEX-13X6I-1826-SM-5SIAO","Skin","BP-47656",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-13X6I","GTEX-13X6I-2726-SM-5Q5ET","Colon","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",5.7,2
"GTEX-13X6I","GTEX-13X6I-2926-SM-5Q5C3","Brain","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7,2
"GTEX-13X6J","GTEX-13X6J-0126-SM-5QGOU","Skin","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.8,1
"GTEX-13X6J","GTEX-13X6J-0226-SM-7EPGC","Adipose Tissue","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-13X6J","GTEX-13X6J-0326-SM-7EPGD","Muscle","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",8.9,1
"GTEX-13X6J","GTEX-13X6J-0426-SM-5O9D3","Nerve","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.5,1
"GTEX-13X6J","GTEX-13X6J-0626-SM-5LU5F","Skin","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.2,1
"GTEX-13X6J","GTEX-13X6J-0826-SM-5LU32","Thyroid","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.9,2
"GTEX-13X6J","GTEX-13X6J-1226-SM-79OMF","Heart","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",7.3,1
"GTEX-13X6J","GTEX-13X6J-1326-SM-5QGOV","Blood Vessel","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13X6J","GTEX-13X6J-1626-SM-5Q5CV","Esophagus","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",5.8,1
"GTEX-13X6J","GTEX-13X6J-1726-SM-5TDCS","Esophagus","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",5.9,1
"GTEX-13X6J","GTEX-13X6J-1826-SM-5TDCT","Liver","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",5.7,1
"GTEX-13X6J","GTEX-13X6J-1926-SM-5TDCU","Adipose Tissue","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13X6J","GTEX-13X6J-2126-SM-5TDCV","Stomach","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",5.7,2
"GTEX-13X6J","GTEX-13X6J-2826-SM-7EPGA","Colon","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",5.8,1
"GTEX-13X6J","GTEX-13X6J-2926-SM-7EPGP","Brain","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",7.6,1
"GTEX-13X6J","GTEX-13X6J-3026-SM-5Q5CU","Brain","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.2,1
"GTEX-13X6J","GTEX-13X6J-3126-SM-5Q5EJ","Pituitary","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.7,2
"GTEX-13X6K","GTEX-13X6K-0226-SM-5QGPB","Adipose Tissue","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.7,0
"GTEX-13X6K","GTEX-13X6K-0326-SM-5Q5D6","Muscle","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",8.7,0
"GTEX-13X6K","GTEX-13X6K-0426-SM-5O9DZ","Nerve","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",8.2,0
"GTEX-13X6K","GTEX-13X6K-0526-SM-5LU51","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.9,0
"GTEX-13X6K","GTEX-13X6K-0626-SM-5LU5D","Skin","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.8,0
"GTEX-13X6K","GTEX-13X6K-0726-SM-5LU2Z","Adipose Tissue","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.6,1
"GTEX-13X6K","GTEX-13X6K-1626-SM-7EWCX","Lung","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-13X6K","GTEX-13X6K-1726-SM-7IGLG","Heart","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",7.1,1
"GTEX-13X6K","GTEX-13X6K-1826-SM-5O9CR","Heart","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-13X6K","GTEX-13X6K-1926-SM-5LU4O","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-13X6K","GTEX-13X6K-2126-SM-5O9D4","Esophagus","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13X6K","GTEX-13X6K-2226-SM-79OMI","Esophagus","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13X6K","GTEX-13X6K-2726-SM-5O9DG","Colon","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.1,1
"GTEX-13X6K","GTEX-13X6K-2826-SM-5O9DS","Brain","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.1,1
"GTEX-13X6K","GTEX-13X6K-2926-SM-5Q5D5","Brain","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.5,1
"GTEX-13X6K","GTEX-13X6K-3026-SM-5QGPA","Pituitary","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13YAN","GTEX-13YAN-0226-SM-5TDC6","Skin","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",5.7,0
"GTEX-13YAN","GTEX-13YAN-0326-SM-5O9DF","Skin","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",8.2,0
"GTEX-13YAN","GTEX-13YAN-0426-SM-5O9DR","Adipose Tissue","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.3,0
"GTEX-13YAN","GTEX-13YAN-0526-SM-5O9BE","Muscle","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.3,1
"GTEX-13YAN","GTEX-13YAN-0626-SM-5O9BQ","Nerve","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.8,0
"GTEX-13YAN","GTEX-13YAN-0926-SM-5O9C3","Thyroid","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",5.9,1
"GTEX-13YAN","GTEX-13YAN-1026-SM-5O9CF","Lung","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.6,2
"GTEX-13YAN","GTEX-13YAN-1126-SM-5TDC7","Adipose Tissue","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",7.4,1
"GTEX-13YAN","GTEX-13YAN-1326-SM-5Q5F1","Heart","BP-48057",2014-01-08,"TruSeq.v1","EXCLUDE","C1",6.3,1
"GTEX-13YAN","GTEX-13YAN-1426-SM-7EPG8","Heart","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",5.8,1
"GTEX-13YAN","GTEX-13YAN-1526-SM-5LU3E","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",5.8,1
"GTEX-13YAN","GTEX-13YAN-1826-SM-5LU3Q","Esophagus","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",5.9,1
"GTEX-13YAN","GTEX-13YAN-1926-SM-7EPH9","Esophagus","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",8,1
"GTEX-13YAN","GTEX-13YAN-2026-SM-5Q5EY","Esophagus","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",5.9,1
"GTEX-13YAN","GTEX-13YAN-2126-SM-5Q5C4","Pancreas","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.3,2
"GTEX-1445S","GTEX-1445S-0626-SM-5LU3C","Muscle","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.9,0
"GTEX-1445S","GTEX-1445S-1126-SM-5QGOW","Blood Vessel","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",5.8,1
"GTEX-1445S","GTEX-1445S-1226-SM-5O9BF","Heart","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.4,1
"GTEX-1445S","GTEX-1445S-2426-SM-79ON2","Adipose Tissue","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-1445S","GTEX-1445S-2926-SM-5O993","Salivary Gland","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.6,1
"GTEX-1445S","GTEX-1445S-3026-SM-5O9BR","Brain","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-1445S","GTEX-1445S-3226-SM-5TDE1","Pituitary","BP-48857",2014-01-29,"TruSeq.v1","RNASEQ","B1",6.9,1
"GTEX-144FL","GTEX-144FL-0126-SM-5TDC8","Skin","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","B1",7.9,0
"GTEX-144FL","GTEX-144FL-0226-SM-5Q5D4","Adipose Tissue","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.5,0
"GTEX-144FL","GTEX-144FL-0326-SM-5O99O","Muscle","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.7,0
"GTEX-144FL","GTEX-144FL-0426-SM-5O9A1","Nerve","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",5.8,0
"GTEX-144FL","GTEX-144FL-0626-SM-5LU43","Skin","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",6.3,0
"GTEX-144FL","GTEX-144FL-1526-SM-5Q5CA","Pancreas","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",6.1,2
"GTEX-144FL","GTEX-144FL-2326-SM-5LUAC","Thyroid","BP-47591",2013-12-18,"TruSeq.v1","EXCLUDE","B1",5.7,3
"GTEX-144FL","GTEX-144FL-2626-SM-5TDCW","Esophagus","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-144FL","GTEX-144FL-2726-SM-5O98Z","Esophagus","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-144FL","GTEX-144FL-3026-SM-5O99C","Brain","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.5,1
"GTEX-144FL","GTEX-144FL-3126-SM-5TDCX","Brain","BP-48852",2014-01-29,"TruSeq.v1","EXCLUDE","B1",7,1
"GTEX-144GL","GTEX-144GL-0126-SM-5TDE2","Skin","BP-48857",2014-01-29,"TruSeq.v1","RNASEQ","C1",7.8,0
"GTEX-144GL","GTEX-144GL-0226-SM-5QGOX","Adipose Tissue","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.6,0
"GTEX-144GL","GTEX-144GL-0326-SM-5QGOY","Muscle","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",8,0
"GTEX-144GL","GTEX-144GL-0426-SM-5QGOZ","Nerve","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7,0
"GTEX-144GL","GTEX-144GL-0526-SM-5LU41","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.3,0
"GTEX-144GL","GTEX-144GL-0626-SM-5LU4D","Skin","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.7,0
"GTEX-144GL","GTEX-144GL-0726-SM-5LU4P","Testis","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.1,1
"GTEX-144GL","GTEX-144GL-1026-SM-5O99R","Heart","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",5.7,0
"GTEX-144GL","GTEX-144GL-1226-SM-5O9A4","Thyroid","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-144GL","GTEX-144GL-1426-SM-79OMA","Liver","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",6.4,1
"GTEX-144GL","GTEX-144GL-1826-SM-79OMB","Adrenal Gland","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",6.3,1
"GTEX-144GL","GTEX-144GL-2026-SM-5LU3O","Breast","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",5.9,0
"GTEX-144GL","GTEX-144GL-2226-SM-79OMD","Esophagus","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",6.1,1
"GTEX-144GL","GTEX-144GL-2526-SM-5TDDL","Colon","BP-48857",2014-01-29,"TruSeq.v1","RNASEQ","C1",5.7,3
"GTEX-144GL","GTEX-144GL-2926-SM-5O99F","Brain","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7,1
"GTEX-144GL","GTEX-144GL-3026-SM-5Q5CW","Brain","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-144GL","GTEX-144GL-3126-SM-5TDDM","Pituitary","BP-48857",2014-01-29,"TruSeq.v1","RNASEQ","C1",6.7,1
"GTEX-144GM","GTEX-144GM-0126-SM-5Q5AX","Lung","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-144GM","GTEX-144GM-0226-SM-5Q5CB","Thyroid","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-144GM","GTEX-144GM-0426-SM-5Q5C8","Testis","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",9.3,1
"GTEX-144GM","GTEX-144GM-0526-SM-79OJO","Skin","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",7.2,0
"GTEX-144GM","GTEX-144GM-0626-SM-79OKY","Adipose Tissue","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",7.7,1
"GTEX-144GM","GTEX-144GM-0726-SM-79OJQ","Pancreas","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.8,1
"GTEX-144GM","GTEX-144GM-0826-SM-5O98R","Prostate","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.9,1
"GTEX-144GM","GTEX-144GM-0926-SM-5O994","Breast","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-144GM","GTEX-144GM-1026-SM-79OKU","Small Intestine","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.3,1
"GTEX-144GM","GTEX-144GM-1126-SM-79OJK","Colon","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.8,1
"GTEX-144GM","GTEX-144GM-1226-SM-5LU52","Colon","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-144GM","GTEX-144GM-1326-SM-5LU5E","Liver","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.3,1
"GTEX-144GM","GTEX-144GM-1426-SM-5LU31","Esophagus","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.9,1
"GTEX-144GM","GTEX-144GM-1526-SM-79OJM","Esophagus","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-144GM","GTEX-144GM-1626-SM-5O9AG","Esophagus","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.6,1
"GTEX-144GM","GTEX-144GM-1726-SM-5O9AS","Stomach","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.4,1
"GTEX-144GM","GTEX-144GM-1926-SM-5LUAN","Adipose Tissue","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",6.3,0
"GTEX-144GM","GTEX-144GM-2026-SM-5LU3D","Muscle","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.4,0
"GTEX-144GM","GTEX-144GM-2126-SM-5LU3P","Nerve","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7,0
"GTEX-144GM","GTEX-144GM-2226-SM-5O9B5","Blood Vessel","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7,0
"GTEX-144GN","GTEX-144GN-0326-SM-5O9AD","Blood Vessel","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.3,1
"GTEX-144GN","GTEX-144GN-0426-SM-5O9AP","Lung","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.9,1
"GTEX-144GN","GTEX-144GN-0626-SM-5O9B2","Esophagus","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.9,1
"GTEX-144GN","GTEX-144GN-0726-SM-5O98O","Adipose Tissue","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-144GN","GTEX-144GN-0826-SM-5LU5G","Pancreas","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.1,1
"GTEX-144GN","GTEX-144GN-1126-SM-5LU33","Colon","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.5,1
"GTEX-144GN","GTEX-144GN-1226-SM-5O991","Stomach","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-144GN","GTEX-144GN-1626-SM-5Q5BU","Testis","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-144GN","GTEX-144GN-2126-SM-5O99D","Spleen","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.7,1
"GTEX-144GN","GTEX-144GN-2326-SM-5LU4F","Skin","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",6.8,0
"GTEX-144GN","GTEX-144GN-2426-SM-5LU4R","Muscle","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-144GN","GTEX-144GN-2526-SM-5LU54","Nerve","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-144GO","GTEX-144GO-0126-SM-5LUAO","Thyroid","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.1,2
"GTEX-144GO","GTEX-144GO-0226-SM-5LUB1","Lung","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.8,2
"GTEX-144GO","GTEX-144GO-1326-SM-5Q5EL","Muscle","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",8.2,1
"GTEX-144GO","GTEX-144GO-1626-SM-7EPG5","Adipose Tissue","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",7.1,1
"GTEX-144GO","GTEX-144GO-2026-SM-5O99P","Skin","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.2,1
"GTEX-144GO","GTEX-144GO-2726-SM-5O9A2","Esophagus","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",5.8,2
"GTEX-145LS","GTEX-145LS-0126-SM-5QGP1","Skin","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.6,0
"GTEX-145LS","GTEX-145LS-0226-SM-5O9A5","Adipose Tissue","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.1,0
"GTEX-145LS","GTEX-145LS-0426-SM-5LU8M","Blood Vessel","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-145LS","GTEX-145LS-0526-SM-5LU8Y","Muscle","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",7.8,1
"GTEX-145LS","GTEX-145LS-0626-SM-7EPG7","Skin","BP-48137",2014-01-09,"TruSeq.v1","RNASEQ","C1",6.1,0
"GTEX-145LS","GTEX-145LS-1226-SM-5Q5D9","Lung","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",8.6,1
"GTEX-145LS","GTEX-145LS-1326-SM-5Q5EP","Heart","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",7.6,1
"GTEX-145LS","GTEX-145LS-1826-SM-5LUAZ","Esophagus","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","C1",6.4,2
"GTEX-145LS","GTEX-145LS-2026-SM-5Q5D7","Esophagus","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.4,2
"GTEX-145LS","GTEX-145LS-2326-SM-5TDCY","Ovary","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-145LS","GTEX-145LS-2426-SM-5TDCZ","Uterus","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",6.9,1
"GTEX-145LS","GTEX-145LS-2526-SM-5TDC9","Vagina","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",6.6,1
"GTEX-145LS","GTEX-145LS-2726-SM-5Q5D8","Colon","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.6,3
"GTEX-145LS","GTEX-145LS-2926-SM-5O99G","Colon","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",6.3,1
"GTEX-145LS","GTEX-145LS-3026-SM-5O99S","Brain","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","C1",7.9,1
"GTEX-145LS","GTEX-145LS-3126-SM-5Q5BY","Brain","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","C1",6.8,1
"GTEX-145LS","GTEX-145LS-3226-SM-5TDCA","Pituitary","BP-48852",2014-01-29,"TruSeq.v1","RNASEQ","C1",7,1
"GTEX-145LT","GTEX-145LT-0126-SM-5S2QJ","Adrenal Gland","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","B1",9.3,1
"GTEX-145LT","GTEX-145LT-0226-SM-5S2QK","Thyroid","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","B1",6,1
"GTEX-145LT","GTEX-145LT-0326-SM-5LUAD","Lung","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8,1
"GTEX-145LT","GTEX-145LT-0426-SM-5LUAP","Testis","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7,1
"GTEX-145LT","GTEX-145LT-0526-SM-5LUB2","Skin","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",6.9,0
"GTEX-145LT","GTEX-145LT-0626-SM-5O99E","Prostate","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.1,1
"GTEX-145LT","GTEX-145LT-0726-SM-5S2VM","Breast","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","B1",7.9,1
"GTEX-145LT","GTEX-145LT-0826-SM-5S2QL","Colon","BP-48818",2014-01-28,"TruSeq.v1","RNASEQ","B1",7.5,1
"GTEX-145LT","GTEX-145LT-0926-SM-5LU9C","Colon","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",7.3,1
"GTEX-145LT","GTEX-145LT-1026-SM-5LU9O","Small Intestine","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.2,1
"GTEX-145LT","GTEX-145LT-1126-SM-5LUA1","Esophagus","BP-47591",2013-12-18,"TruSeq.v1","RNASEQ","B1",8.9,1
"GTEX-145LT","GTEX-145LT-1226-SM-5Q5BZ","Esophagus","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",8.1,1
"GTEX-145LT","GTEX-145LT-1326-SM-5O9AQ","Esophagus","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",7.2,1
"GTEX-145LT","GTEX-145LT-1426-SM-5O9B3","Stomach","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.9,1
"GTEX-145LT","GTEX-145LT-1526-SM-5O98P","Adipose Tissue","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",6.2,1
"GTEX-145LT","GTEX-145LT-1626-SM-5O992","Muscle","BP-47675",2013-12-19,"TruSeq.v1","RNASEQ","B1",8.7,0
"GTEX-145LT","GTEX-145LT-1726-SM-5QGP3","Skin","BP-48057",2014-01-08,"TruSeq.v1","RNASEQ","B1",7.2,0
